timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-06T20:32:30.104512,3.3,0,0.0,1.5,,1.00381,,1.0,,0.0014,,0.5661,,0.0,
2026-07-06T20:32:45.105289,18.3,0,15.0,1.5,,1.22599,,1.5,,0.1013,,0.5967,,0.004,
2026-07-06T20:33:00.305204,33.5,0,30.2,1.5,,1.47311,,1.5,,0.1013,,0.6205,,0.004,
2026-07-06T20:33:15.105433,48.3,0,45.0,1.5,,1.49365,,1.5,,0.04495,,0.7713,,0.004,
2026-07-06T20:33:30.105207,63.3,0,60.0,1.5,,1.46918,,1.5,,0.1013,,1.0063,,0.004,
2026-07-06T20:33:45.105193,78.3,0,75.0,1.5,,1.46228,,1.5,,0.1013,,1.0696,,0.004,
2026-07-06T20:34:00.105797,93.3,0,90.0,1.5,,1.499,,1.5,,0.1013,,1.1128,,0.004,
2026-07-06T20:34:15.104795,108.3,0,105.0,1.5,,1.50846,,1.5,,0.1013,,1.1403,,0.004,
2026-07-06T20:34:30.105621,123.3,0,120.0,1.5,,1.51427,,1.5,,0.07001,,1.171,,0.004,
2026-07-06T20:34:45.105352,138.3,0,135.0,1.5,,1.50793,,1.5,,0.04703,,1.1961,,0.004,
2026-07-06T20:35:00.105530,153.3,0,150.0,1.5,,1.50409,,1.5,,0.0215,,1.2195,,0.004,
2026-07-06T20:35:15.105898,168.3,0,165.0,1.5,,1.51244,,1.5,,0.1013,,1.2357,,0.004,
2026-07-06T20:35:30.105325,183.3,0,180.0,1.5,,1.50803,,1.5,,0.06097,,1.2564,,0.004,
2026-07-06T20:35:45.104994,198.3,0,195.0,1.5,,1.50433,,1.5,,0.00144,,1.2709,,0.004,
2026-07-06T20:36:00.105289,213.3,0,210.0,1.5,,1.50001,,1.5,,0.06026,,1.2869,,0.004,
2026-07-06T20:36:15.105271,228.3,0,225.0,1.5,,1.49906,,1.5,,0.04842,,1.3028,,0.004,
2026-07-06T20:36:30.105160,243.3,0,240.0,1.5,,1.5001,,1.5,,0.09183,,1.3171,,0.004,
2026-07-06T20:36:45.104592,258.3,0,255.0,1.5,,1.49591,,1.5,,0.09174,,1.327,,0.004,
2026-07-06T20:37:00.105292,273.3,0,270.0,1.5,,1.50116,,1.5,,0.04075,,1.3388,,0.004,
2026-07-06T20:37:15.105717,288.3,0,285.0,1.5,,1.50054,,1.5,,0.05059,,1.349,,0.004,
2026-07-06T20:37:30.105111,303.3,0,300.0,1.5,,1.49598,,1.5,,0.01912,,1.3612,,0.004,
2026-07-06T20:37:45.105406,318.3,0,315.0,1.5,,1.50274,,1.5,,0.07879,,1.3698,,0.004,
2026-07-06T20:38:00.105387,333.3,0,330.0,1.5,,1.50107,,1.5,,0.03992,,1.378,,0.004,
2026-07-06T20:38:15.105358,348.3,0,345.0,1.5,,1.4946,,1.5,,0.01537,,1.3858,,0.004,
2026-07-06T20:38:30.105299,363.3,0,360.0,1.5,,1.49917,,1.5,,0.02064,,1.394,,0.004,
2026-07-06T20:38:45.105021,378.3,0,375.0,1.5,,1.50153,,1.5,,0.0308,,1.4014,,0.004,
2026-07-06T20:39:00.105792,393.3,0,390.0,1.5,,1.49953,,1.5,,0.06605,,1.4075,,0.004,
2026-07-06T20:39:15.105123,408.3,0,405.0,1.5,,1.49287,,1.5,,0.00106,,1.4107,,0.004,
2026-07-06T20:39:30.105016,423.3,0,420.0,1.5,,1.49805,,1.5,,0.00538,,1.4152,,0.004,
2026-07-06T20:39:45.104803,438.3,0,435.0,1.5,,1.50024,,1.5,,0.0191,,1.4174,,0.004,
2026-07-06T20:40:00.104603,453.3,0,450.0,1.5,,1.49714,,1.5,,0.01026,,1.4206,,0.01,
2026-07-06T20:40:15.104734,468.3,0,465.0,1.5,,1.49736,,1.5,,0.02162,,1.4296,,0.01,
2026-07-06T20:40:30.105535,483.3,0,480.0,1.5,,1.50096,,1.5,,0.04423,,1.4347,,0.01,
2026-07-06T20:40:45.105852,498.3,0,495.0,1.5,,1.50418,,1.5,,0.01852,,1.4362,,0.01,
2026-07-06T20:41:00.104997,513.3,0,510.0,1.5,,1.5039,,1.5,,0.0647,,1.4362,,0.01,
2026-07-06T20:41:15.105546,528.3,0,525.0,1.5,,1.50208,,1.5,,0.01021,,1.4349,,0.01,
2026-07-06T20:41:30.304907,543.5,0,540.2,1.5,,1.49449,,1.5,,0.0019,,1.4312,,0.01,
2026-07-06T20:41:45.105084,558.3,0,555.0,1.5,,1.50138,,1.5,,0.08133,,1.4309,,0.01,
2026-07-06T20:42:00.105009,573.3,0,570.0,1.5,,1.48715,,1.5,,0.07218,,1.4377,,0.01,
2026-07-06T20:42:15.104991,588.3,0,585.0,1.5,,1.49702,,1.5,,0.05872,,1.4488,,0.01,
2026-07-06T20:42:30.105024,603.3,0,600.0,1.5,,1.50543,,1.5,,0.01246,,1.4568,,0.01,
2026-07-06T20:42:45.104858,618.3,0,615.0,1.5,,1.49573,,1.5,,0.01736,,1.4619,,0.01,
2026-07-06T20:43:00.304615,633.5,0,630.2,1.5,,1.49891,,1.5,,0.05832,,1.4657,,0.01,
2026-07-06T20:43:15.104925,648.3,0,645.0,1.5,,1.49659,,1.5,,0.0509,,1.4675,,0.01,
2026-07-06T20:43:30.104748,663.3,0,660.0,1.5,,1.49194,,1.5,,0.0,,1.4688,,0.01,
2026-07-06T20:43:45.105555,678.3,0,675.0,1.5,,1.50487,,1.5,,0.02494,,1.4698,,0.01,
2026-07-06T20:44:00.105456,693.3,0,690.0,1.5,,1.49975,,1.5,,0.1013,,1.472,,0.01,
2026-07-06T20:44:15.105313,708.3,0,705.0,1.5,,1.50142,,1.5,,0.08435,,1.4736,,0.01,
2026-07-06T20:44:30.105501,723.3,0,720.0,1.5,,1.50219,,1.5,,0.1013,,1.4748,,0.01,
2026-07-06T20:44:45.105159,738.3,0,735.0,1.5,,1.50157,,1.5,,0.00808,,1.4771,,0.01,
2026-07-06T20:45:00.106425,753.3,0,750.0,1.5,,1.70009,,2.0,,0.98716,,1.4984,,0.01,
2026-07-06T20:45:15.104564,768.3,0,765.0,1.5,,1.78351,,2.0,,0.98716,,1.5494,,0.01,
