timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-06T08:24:27.348115,3.3,0,0.0,0.05,50.0,0.005,5.0,0.0,0.0,0.0,0.0,0.6282,628.1999999999999,0.0,0.0
2026-07-06T08:24:42.355995,18.4,0,15.0,0.05,50.0,0.0050618,5.0618,0.05,50.0,5.938e-05,59.379999999999995,0.628,628.0,0.0,0.0
2026-07-06T08:24:57.349494,33.3,0,30.0,0.05,50.0,0.0064969,6.4969,0.05,50.0,0.0001013,101.3,0.6277,627.7,0.0,0.0
2026-07-06T08:25:12.348538,48.3,0,45.0,0.05,50.0,0.0107727,10.7727,0.05,50.0,0.0001013,101.3,0.627,627.0,0.0,0.0
2026-07-06T08:25:27.352446,63.4,0,60.0,0.05,50.0,0.017866,17.866,0.05,50.0,0.0001013,101.3,0.6265,626.5,0.0,0.0
2026-07-06T08:25:42.349088,78.3,0,75.0,0.05,50.0,0.0268644,26.8644,0.05,50.0,0.0001013,101.3,0.626,626.0,0.0,0.0
2026-07-06T08:25:57.353671,93.4,0,90.0,0.05,50.0,0.0321441,32.1441,0.05,50.0,0.0001013,101.3,0.6259,625.9,0.0,0.0
2026-07-06T08:26:12.355910,108.4,0,105.0,0.05,50.0,0.0345428,34.5428,0.05,50.0,0.0001013,101.3,0.6254,625.4,0.0,0.0
2026-07-06T08:26:27.354350,123.4,0,120.0,0.05,50.0,0.0366449,36.6449,0.05,50.0,0.0001013,101.3,0.6256,625.6,0.0,0.0
2026-07-06T08:26:42.355904,138.4,0,135.0,0.05,50.0,0.0379842,37.9842,0.05,50.0,0.0001013,101.3,0.6253,625.3,0.0,0.0
2026-07-06T08:26:57.352023,153.4,0,150.0,0.05,50.0,0.0390307,39.0307,0.05,50.0,0.0001013,101.3,0.625,625.0,0.0,0.0
2026-07-06T08:27:12.348135,168.3,0,165.0,0.05,50.0,0.0403032,40.3032,0.05,50.0,0.0001013,101.3,0.6249,624.9,0.0,0.0
2026-07-06T08:27:27.354187,183.4,0,180.0,0.05,50.0,0.041584,41.584,0.05,50.0,0.0001013,101.3,0.6247,624.7,0.0,0.0
2026-07-06T08:27:42.350474,198.4,0,195.0,0.05,50.0,0.0425588,42.5588,0.05,50.0,0.0001013,101.3,0.6241,624.1,0.0,0.0
2026-07-06T08:27:57.353849,213.4,0,210.0,0.05,50.0,0.0437129,43.7129,0.05,50.0,0.0001013,101.3,0.6243,624.3,0.0,0.0
2026-07-06T08:28:12.349690,228.3,0,225.0,0.05,50.0,0.0446688,44.668800000000005,0.05,50.0,0.0001013,101.3,0.624,624.0,0.0,0.0
2026-07-06T08:28:27.356383,243.4,0,240.0,0.05,50.0,0.0455219,45.521899999999995,0.05,50.0,0.0001013,101.3,0.6237,623.7,0.0,0.0
2026-07-06T08:28:42.548128,258.5,0,255.2,0.05,50.0,0.0465189,46.5189,0.05,50.0,0.0001013,101.3,0.6235,623.5,0.0,0.0
2026-07-06T08:28:57.548667,273.5,0,270.2,0.05,50.0,0.0471983,47.198299999999996,0.05,50.0,0.0001013,101.3,0.6233,623.3,0.0,0.0
2026-07-06T08:29:12.353895,288.4,0,285.0,0.05,50.0,0.0483097,48.3097,0.05,50.0,0.0001013,101.3,0.6231,623.1,0.0,0.0
2026-07-06T08:29:27.353484,303.4,0,300.0,0.05,50.0,0.0492355,49.2355,0.05,50.0,0.0001013,101.3,0.6228,622.8000000000001,0.0,0.0
2026-07-06T08:29:42.353933,318.4,0,315.0,0.05,50.0,0.0500811,50.081100000000006,0.05,50.0,9.924e-05,99.24000000000001,0.6226,622.6,0.0,0.0
2026-07-06T08:29:57.548049,333.5,0,330.2,0.05,50.0,0.050914,50.914,0.05,50.0,9.777e-05,97.77,0.6226,622.6,0.0,0.0
2026-07-06T08:30:12.348526,348.3,0,345.0,0.05,50.0,0.0515718,51.5718,0.05,50.0,9.426e-05,94.25999999999999,0.6223,622.3,0.0,0.0
