timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-06T16:59:08.442717,3.3,0,0.0,0.1,100.0,0.0109148,10.914800000000001,1.5,1500.0,0.0,0.0,0.653,653.0,0.0,0.0
2026-07-06T16:59:23.442780,18.3,0,15.0,0.1,100.0,0.0524697,52.4697,0.1,100.0,0.0006398,639.8000000000001,0.6504,650.4,0.0,0.0
2026-07-06T16:59:38.451186,33.3,0,30.0,0.1,100.0,0.0632277,63.2277,0.1,100.0,0.0008933,893.3,0.6482,648.2,0.0,0.0
2026-07-06T16:59:53.446483,48.3,0,45.0,0.1,100.0,0.0766121,76.6121,0.1,100.0,0.001013,1013.0,0.6458,645.8000000000001,0.0,0.0
2026-07-06T17:00:08.444834,63.3,0,60.0,0.1,100.0,0.0857694,85.76939999999999,0.1,100.0,0.001013,1013.0,0.6434,643.4,0.0,0.0
2026-07-06T17:00:23.445060,78.3,0,75.0,0.1,100.0,0.0938279,93.8279,0.1,100.0,0.001013,1013.0,0.6403,640.3,0.0,0.0
2026-07-06T17:00:38.449817,93.3,0,90.0,0.1,100.0,0.0998844,99.8844,0.1,100.0,0.0009338,933.8000000000001,0.6378,637.8000000000001,0.0,0.0
2026-07-06T17:00:53.449187,108.3,0,105.0,0.1,100.0,0.103949,103.949,0.1,100.0,0.0007967,796.7,0.636,636.0,0.0,0.0
2026-07-06T17:01:08.451339,123.3,0,120.0,0.1,100.0,0.107109,107.109,0.1,100.0,0.0006801,680.1,0.6339,633.9,0.0,0.0
2026-07-06T17:01:23.447593,138.3,0,135.0,0.1,100.0,0.108447,108.447,0.1,100.0,0.0005696,569.6,0.6331,633.1,0.0,0.0
2026-07-06T17:01:38.442908,153.3,0,150.0,0.1,100.0,0.109716,109.716,0.1,100.0,0.0004507,450.7,0.6326,632.6,0.0,0.0
2026-07-06T17:01:53.448653,168.3,0,165.0,0.1,100.0,0.109624,109.624,0.1,100.0,0.000347,347.0,0.632,632.0,0.0,0.0
2026-07-06T17:02:08.442756,183.3,0,180.0,0.1,100.0,0.109403,109.403,0.1,100.0,0.0002818,281.8,0.6319,631.9,0.0,0.0
2026-07-06T17:02:23.445267,198.3,0,195.0,0.1,100.0,0.108957,108.957,0.1,100.0,0.0002215,221.5,0.6318,631.8000000000001,0.0,0.0
2026-07-06T17:02:38.448208,213.3,0,210.0,0.1,100.0,0.108286,108.28599999999999,0.1,100.0,0.000177,177.0,0.6318,631.8000000000001,0.0,0.0
2026-07-06T17:02:53.451234,228.3,0,225.0,0.1,100.0,0.107242,107.242,0.1,100.0,0.0001368,136.79999999999998,0.632,632.0,0.0,0.0
