timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-06T13:39:41.282044,3.2,0,0.0,1.0,1000.0,0.400358,400.358,0.4,400.0,0.001511,1511.0,0.5965,596.5,0.0,0.0
2026-07-06T13:39:56.287296,18.2,0,15.0,1.0,1000.0,0.751496,751.4960000000001,1.0,1000.0,0.06041,60410.0,0.5814,581.4,0.0,0.0
2026-07-06T13:40:11.287944,33.2,0,30.0,1.0,1000.0,1.03447,1034.47,1.0,1000.0,0.01635,16350.0,0.5659,565.9,0.0,0.0
2026-07-06T13:40:26.288100,48.2,0,45.0,1.0,1000.0,1.0256,1025.6000000000001,1.0,1000.0,0.03857,38570.0,0.5564,556.4,0.0,0.0
2026-07-06T13:40:41.287241,63.2,0,60.0,1.0,1000.0,1.01745,1017.4499999999999,1.0,1000.0,0.01529,15290.0,0.5563,556.3000000000001,0.0,0.0
2026-07-06T13:40:56.291295,78.2,0,75.0,1.0,1000.0,1.01026,1010.26,1.0,1000.0,0.00037,370.0,0.558,558.0,0.0,0.0
2026-07-06T13:41:11.287462,93.2,0,90.0,1.0,1000.0,1.00504,1005.04,1.0,1000.0,0.00165,1650.0,0.5583,558.3000000000001,0.0,0.0
2026-07-06T13:41:26.285865,108.2,0,105.0,1.0,1000.0,0.99971,999.71,1.0,1000.0,0.00184,1840.0,0.5524,552.4,0.0,0.0
2026-07-06T13:41:41.282365,123.2,0,120.0,1.0,1000.0,1.00418,1004.1800000000001,1.0,1000.0,0.00094,940.0,0.5546,554.6,0.0,0.0
2026-07-06T13:41:56.287828,138.2,0,135.0,1.0,1000.0,0.99958,999.58,1.0,1000.0,0.00826,8260.0,0.5534,553.4,0.0,0.0
2026-07-06T13:42:11.282421,153.2,0,150.0,1.0,1000.0,0.99915,999.15,1.0,1000.0,0.00129,1290.0,0.5563,556.3000000000001,0.0,0.0
2026-07-06T13:42:26.283651,168.2,0,165.0,1.0,1000.0,1.00242,1002.4200000000001,1.0,1000.0,0.00867,8670.0,0.5606,560.6,0.0,0.0
2026-07-06T13:42:41.285893,183.2,0,180.0,1.0,1000.0,1.00368,1003.68,1.0,1000.0,4e-05,40.0,0.5669,566.9,0.0,0.0
2026-07-06T13:42:56.283121,198.2,0,195.0,1.0,1000.0,1.0124,1012.4,1.0,1000.0,0.00713,7130.0,0.5663,566.3000000000001,0.0,0.0
2026-07-06T13:43:11.282840,213.2,0,210.0,1.0,1000.0,1.00401,1004.0100000000001,1.0,1000.0,0.00273,2730.0,0.5672,567.2,0.0,0.0
2026-07-06T13:43:26.290647,228.2,0,225.0,1.0,1000.0,1.00224,1002.24,1.0,1000.0,0.00022,220.0,0.5637,563.6999999999999,0.0,0.0
2026-07-06T13:43:41.285070,243.2,0,240.0,1.0,1000.0,0.99867,998.67,1.0,1000.0,0.0,0.0,0.5668,566.8,0.0,0.0
2026-07-06T13:43:56.288586,258.2,0,255.0,1.0,1000.0,1.00205,1002.0500000000001,1.0,1000.0,0.01756,17560.0,0.5732,573.2,0.0,0.0
2026-07-06T13:44:11.288155,273.2,0,270.0,1.0,1000.0,1.00213,1002.13,1.0,1000.0,0.0,0.0,0.5741,574.1,0.0,0.0
2026-07-06T13:44:26.285727,288.2,0,285.0,1.0,1000.0,1.00037,1000.37,1.0,1000.0,0.00425,4250.0,0.5759,575.9,0.0,0.0
2026-07-06T13:44:41.288743,303.2,0,300.0,1.0,1000.0,0.99691,996.91,1.0,1000.0,0.00149,1490.0,0.5708,570.8,0.0,0.0
2026-07-06T13:44:56.283873,318.2,0,315.0,1.0,1000.0,0.99802,998.02,1.0,1000.0,0.003,3000.0,0.5716,571.6,0.0,0.0
2026-07-06T13:45:11.288285,333.2,0,330.0,1.0,1000.0,0.9971,997.1,1.0,1000.0,0.0031,3100.0,0.5757,575.7,0.0,0.0
2026-07-06T13:45:26.287575,348.2,0,345.0,1.0,1000.0,1.00404,1004.0400000000001,1.0,1000.0,0.0026,2600.0,0.5545,554.5,0.0,0.0
2026-07-06T13:45:41.283489,363.2,0,360.0,1.0,1000.0,1.00283,1002.8300000000002,1.0,1000.0,0.0,0.0,0.5699,569.9,0.0,0.0
2026-07-06T13:45:56.284288,378.2,0,375.0,1.0,1000.0,0.99859,998.59,1.0,1000.0,0.00038,380.0,0.5223,522.3,0.0,0.0
2026-07-06T13:46:11.287944,393.2,0,390.0,1.0,1000.0,1.0064,1006.4,1.0,1000.0,0.00102,1020.0000000000001,0.5637,563.6999999999999,0.0,0.0
2026-07-06T13:46:26.288895,408.2,0,405.0,1.0,1000.0,1.00053,1000.53,1.0,1000.0,0.0,0.0,0.5241,524.1,0.0,0.0
2026-07-06T13:46:41.290095,423.2,0,420.0,1.0,1000.0,0.99598,995.98,1.0,1000.0,0.0017,1700.0,0.5646,564.6,0.0,0.0
2026-07-06T13:46:56.287691,438.2,0,435.0,1.0,1000.0,0.99638,996.38,1.0,1000.0,0.0,0.0,0.5268,526.8000000000001,0.0,0.0
2026-07-06T13:47:11.289011,453.2,0,450.0,1.0,1000.0,1.00253,1002.53,1.0,1000.0,0.0,0.0,0.5549,554.9,0.0,0.0
2026-07-06T13:47:26.285830,468.2,0,465.0,1.0,1000.0,0.99893,998.93,1.0,1000.0,0.00239,2390.0,0.5595,559.5,0.0,0.0
2026-07-06T13:47:41.283264,483.2,0,480.0,1.0,1000.0,0.99742,997.42,1.0,1000.0,0.00035,350.0,0.5619,561.9,0.0,0.0
2026-07-06T13:47:56.283149,498.2,0,495.0,1.0,1000.0,0.99785,997.85,1.0,1000.0,0.00682,6820.0,0.5662,566.2,0.0,0.0
2026-07-06T13:48:11.289448,513.2,0,510.0,1.0,1000.0,0.99645,996.4499999999999,1.0,1000.0,0.00401,4009.9999999999995,0.5691,569.1,0.0,0.0
2026-07-06T13:48:26.282773,528.2,0,525.0,1.0,1000.0,1.00004,1000.0400000000001,1.0,1000.0,0.00559,5590.0,0.5776,577.6,0.0,0.0
2026-07-06T13:48:41.285264,543.2,0,540.0,1.0,1000.0,1.00183,1001.83,1.0,1000.0,0.00178,1780.0,0.5812,581.2,0.0,0.0
2026-07-06T13:48:56.283965,558.2,0,555.0,1.0,1000.0,1.00736,1007.36,1.0,1000.0,0.0015,1500.0,0.5783,578.3000000000001,0.0,0.0
2026-07-06T13:49:11.284307,573.2,0,570.0,1.0,1000.0,1.00025,1000.2500000000001,1.0,1000.0,0.0,0.0,0.5334,533.4,0.0,0.0
2026-07-06T13:49:26.288950,588.2,0,585.0,1.0,1000.0,1.00014,1000.14,1.0,1000.0,0.01005,10050.0,0.5739,573.9,0.0,0.0
2026-07-06T13:49:41.287563,603.2,0,600.0,1.0,1000.0,0.99773,997.73,1.0,1000.0,0.01066,10660.0,0.5795,579.5,0.0,0.0
2026-07-06T13:49:56.282887,618.2,0,615.0,1.0,1000.0,0.99887,998.87,1.0,1000.0,0.00158,1580.0,0.5462,546.2,0.0,0.0
2026-07-06T13:50:11.283468,633.2,0,630.0,1.0,1000.0,1.00227,1002.27,1.0,1000.0,0.0022,2200.0,0.5771,577.0999999999999,0.0,0.0
2026-07-06T13:50:26.285059,648.2,0,645.0,1.0,1000.0,1.00582,1005.8199999999999,1.0,1000.0,0.00104,1040.0,0.558,558.0,0.0,0.0
2026-07-06T13:50:41.288265,663.2,0,660.0,1.0,1000.0,1.00077,1000.77,1.0,1000.0,0.0,0.0,0.5734,573.4,0.0,0.0
2026-07-06T13:50:56.284876,678.2,0,675.0,1.0,1000.0,0.99648,996.48,1.0,1000.0,0.00599,5990.0,0.5772,577.2,0.0,0.0
2026-07-06T13:51:11.291397,693.2,0,690.0,1.0,1000.0,0.99862,998.62,1.0,1000.0,0.0,0.0,0.5749,574.9,0.0,0.0
2026-07-06T13:51:26.283078,708.2,0,705.0,1.0,1000.0,1.00127,1001.2700000000001,1.0,1000.0,0.00609,6090.0,0.5752,575.2,0.0,0.0
2026-07-06T13:51:41.287134,723.2,0,720.0,1.0,1000.0,0.99602,996.02,1.0,1000.0,0.00165,1650.0,0.5933,593.3000000000001,0.0,0.0
2026-07-06T13:51:56.288593,738.2,0,735.0,1.0,1000.0,1.00053,1000.53,1.0,1000.0,0.00075,750.0,0.5752,575.2,0.0,0.0
2026-07-06T13:52:11.285101,753.2,0,750.0,1.0,1000.0,1.00037,1000.37,1.0,1000.0,0.0171,17100.0,0.5874,587.4,0.0,0.0
2026-07-06T13:52:26.282558,768.2,0,765.0,1.0,1000.0,0.99995,999.95,1.0,1000.0,0.00412,4120.0,0.5563,556.3000000000001,0.0,0.0
2026-07-06T13:52:41.290705,783.2,0,780.0,1.0,1000.0,1.00043,1000.43,1.0,1000.0,0.00687,6870.0,0.5727,572.6999999999999,0.0,0.0
2026-07-06T13:52:56.284599,798.2,0,795.0,1.0,1000.0,0.99749,997.49,1.0,1000.0,0.0,0.0,0.578,578.0,0.0,0.0
2026-07-06T13:53:11.284572,813.2,0,810.0,1.0,1000.0,1.00361,1003.6099999999999,1.0,1000.0,0.00042,420.0,0.5878,587.8,0.0,0.0
2026-07-06T13:53:26.288026,828.2,0,825.0,1.0,1000.0,1.002,1002.0,1.0,1000.0,0.00262,2620.0,0.5523,552.3000000000001,0.0,0.0
2026-07-06T13:53:41.291634,843.2,0,840.0,1.0,1000.0,1.00123,1001.23,1.0,1000.0,0.00406,4060.0000000000005,0.5854,585.4,0.0,0.0
2026-07-06T13:53:56.283880,858.2,0,855.0,1.0,1000.0,0.99367,993.6700000000001,1.0,1000.0,0.00061,610.0,0.5635,563.5,0.0,0.0
2026-07-06T13:54:11.283353,873.2,0,870.0,1.0,1000.0,1.00046,1000.4599999999999,1.0,1000.0,0.0013,1300.0,0.5708,570.8,0.0,0.0
2026-07-06T13:54:26.288495,888.2,0,885.0,1.0,1000.0,0.99759,997.59,1.0,1000.0,0.00324,3240.0,0.5798,579.8,0.0,0.0
2026-07-06T13:54:41.283534,903.2,0,900.0,1.0,1000.0,0.99884,998.8399999999999,1.0,1000.0,0.00332,3320.0,0.5773,577.3000000000001,0.0,0.0
2026-07-06T13:54:56.290847,918.2,0,915.0,1.0,1000.0,0.99895,998.95,1.0,1000.0,0.00377,3770.0,0.5171,517.1,0.0,0.0
2026-07-06T13:55:11.283357,933.2,0,930.0,1.0,1000.0,0.99599,995.99,1.0,1000.0,0.00012,120.0,0.5473,547.3,0.0,0.0
2026-07-06T13:55:26.282205,948.2,0,945.0,1.0,1000.0,0.99975,999.75,1.0,1000.0,0.00359,3590.0,0.5806,580.6,0.0,0.0
2026-07-06T13:55:41.284516,963.2,0,960.0,1.0,1000.0,1.00084,1000.8399999999999,1.0,1000.0,0.0,0.0,0.5784,578.4,0.0,0.0
2026-07-06T13:55:56.283030,978.2,0,975.0,1.0,1000.0,0.99994,999.94,1.0,1000.0,0.00106,1060.0,0.5418,541.8,0.0,0.0
2026-07-06T13:56:11.289321,993.2,0,990.0,1.0,1000.0,0.99837,998.37,1.0,1000.0,0.00365,3650.0,0.5687,568.6999999999999,0.0,0.0
2026-07-06T13:56:26.288767,1008.2,0,1005.0,1.0,1000.0,0.99736,997.36,1.0,1000.0,0.00263,2630.0,0.5255,525.5,0.0,0.0
2026-07-06T13:56:41.282791,1023.2,0,1020.0,1.0,1000.0,1.00605,1006.0500000000001,1.0,1000.0,0.0009,900.0,0.5548,554.8,0.0,0.0
2026-07-06T13:56:56.288549,1038.2,0,1035.0,1.0,1000.0,1.00264,1002.64,1.0,1000.0,0.0,0.0,0.5711,571.1,0.0,0.0
2026-07-06T13:57:11.285095,1053.2,0,1050.0,1.0,1000.0,0.99915,999.15,1.0,1000.0,0.0004,400.0,0.579,579.0,0.0,0.0
2026-07-06T13:57:26.289570,1068.2,0,1065.0,1.0,1000.0,0.99717,997.17,1.0,1000.0,0.00972,9720.0,0.5692,569.2,0.0,0.0
2026-07-06T13:57:41.289935,1083.2,0,1080.0,1.0,1000.0,0.99843,998.4300000000001,1.0,1000.0,0.00287,2870.0,0.577,577.0,0.0,0.0
2026-07-06T13:57:56.282993,1098.2,0,1095.0,1.0,1000.0,0.99953,999.53,1.0,1000.0,0.024,24000.0,0.57,570.0,0.0,0.0
2026-07-06T13:58:11.288056,1113.2,0,1110.0,1.0,1000.0,0.99831,998.3100000000001,1.0,1000.0,0.00074,740.0,0.574,574.0,0.0,0.0
2026-07-06T13:58:26.288235,1128.2,0,1125.0,1.0,1000.0,1.00044,1000.4399999999999,1.0,1000.0,0.0,0.0,0.5791,579.0999999999999,0.0,0.0
2026-07-06T13:58:41.287392,1143.2,0,1140.0,1.0,1000.0,1.00578,1005.7799999999999,1.0,1000.0,0.01025,10250.0,0.5869,586.9,0.0,0.0
2026-07-06T13:58:56.292704,1158.2,0,1155.0,1.0,1000.0,1.00125,1001.25,1.0,1000.0,0.0,0.0,0.5625,562.5,0.0,0.0
2026-07-06T13:59:11.285546,1173.2,0,1170.0,1.0,1000.0,0.99588,995.88,1.0,1000.0,0.01679,16790.0,0.5785,578.5,0.0,0.0
2026-07-06T13:59:26.285694,1188.2,0,1185.0,1.0,1000.0,0.99776,997.76,1.0,1000.0,0.0,0.0,0.5767,576.7,0.0,0.0
