timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-02T15:46:23.711542,3.3,0,0.0,0.01,10.0,0.01659,16.59,0.006,6.0,0.0,0.0,0.6339,633.9,0.0,0.0
2026-07-02T15:46:38.713435,18.3,0,15.0,0.01,10.0,0.016456,16.456,0.01,10.0,0.0,0.0,0.6338,633.8000000000001,0.0,0.0
2026-07-02T15:46:53.717817,33.3,0,30.0,0.01,10.0,0.0163347,16.3347,0.01,10.0,0.0,0.0,0.6338,633.8000000000001,0.0,0.0
2026-07-02T15:47:08.711915,48.3,0,45.0,0.01,10.0,0.0162256,16.2256,0.01,10.0,0.0,0.0,0.6337,633.7,0.0,0.0
2026-07-02T15:47:23.718826,63.3,0,60.0,0.01,10.0,0.0161053,16.1053,0.01,10.0,0.0,0.0,0.634,634.0,0.0,0.0
2026-07-02T15:47:38.712337,78.3,0,75.0,0.01,10.0,0.0159757,15.9757,0.01,10.0,0.0,0.0,0.6339,633.9,0.0,0.0
2026-07-02T15:47:53.717664,93.3,0,90.0,0.01,10.0,0.0158743,15.874300000000002,0.01,10.0,0.0,0.0,0.6338,633.8000000000001,0.0,0.0
2026-07-02T15:48:08.714038,108.3,0,105.0,0.01,10.0,0.015766,15.765999999999998,0.01,10.0,0.0,0.0,0.6339,633.9,0.0,0.0
2026-07-02T15:48:23.715147,123.3,0,120.0,0.01,10.0,0.015642,15.642,0.01,10.0,0.0,0.0,0.6339,633.9,0.0,0.0
2026-07-02T15:48:38.711699,138.3,0,135.0,0.01,10.0,0.0155343,15.5343,0.01,10.0,0.0,0.0,0.6337,633.7,0.0,0.0
2026-07-02T15:48:53.713749,153.3,0,150.0,0.01,10.0,0.0154251,15.4251,0.01,10.0,0.0,0.0,0.6337,633.7,0.0,0.0
2026-07-02T15:49:08.712140,168.3,0,165.0,0.01,10.0,0.0153124,15.3124,0.01,10.0,0.0,0.0,0.6338,633.8000000000001,0.0,0.0
2026-07-02T15:49:23.715045,183.3,0,180.0,0.01,10.0,0.0152063,15.2063,0.01,10.0,0.0,0.0,0.6338,633.8000000000001,0.0,0.0
2026-07-02T15:49:38.714429,198.3,0,195.0,0.01,10.0,0.0151433,15.1433,0.01,10.0,0.0,0.0,0.6335,633.5,0.0,0.0
2026-07-02T15:49:53.717310,213.3,0,210.0,0.01,10.0,0.0149564,14.9564,0.01,10.0,0.0,0.0,0.6337,633.7,0.0,0.0
2026-07-02T15:50:08.719844,228.3,0,225.0,0.01,10.0,0.014845,14.845,0.01,10.0,0.0,0.0,0.6335,633.5,0.0,0.0
