timestamp,elapsed_s,step_index,step_elapsed_s,target_mc_setpoint_k,target_mc_setpoint_mk,mc_temp_k,mc_temp_mk,mc_setpoint_k,mc_setpoint_mk,mc_heater_power_w,mc_heater_power_uw,still_temp_k,still_temp_mk,still_heater_power_w,still_heater_power_mw
2026-07-06T22:51:41.797615,3.3,0,0.0,0.25,,0.0998774,,0.1,,0.0002903,,0.7522,,0.004,
2026-07-06T22:51:56.798214,18.3,0,15.0,0.25,,0.200042,,0.25,,0.007889,,0.7463,,0.004,
2026-07-06T22:52:11.798310,33.3,0,30.0,0.25,,0.235696,,0.25,,0.006064,,0.72,,0.004,
2026-07-06T22:52:26.997883,48.5,0,45.2,0.25,,0.250152,,0.25,,0.004653,,0.697,,0.004,
2026-07-06T22:52:41.803671,63.3,0,60.0,0.25,,0.256396,,0.25,,0.00382,,0.6886,,0.004,
2026-07-06T22:52:56.798764,78.3,0,75.0,0.25,,0.259657,,0.25,,0.002196,,0.6826,,0.004,
2026-07-06T22:53:11.802845,93.3,0,90.0,0.25,,0.259109,,0.25,,0.002222,,0.6801,,0.004,
2026-07-06T22:53:26.799737,108.3,0,105.0,0.25,,0.257965,,0.25,,0.001628,,0.6785,,0.004,
2026-07-06T22:53:41.799076,123.3,0,120.0,0.25,,0.255191,,0.25,,0.001168,,0.6782,,0.004,
2026-07-06T22:53:56.800941,138.3,0,135.0,0.25,,0.253959,,0.25,,0.001595,,0.6785,,0.004,
2026-07-06T22:54:11.799706,153.3,0,150.0,0.25,,0.252257,,0.25,,0.001204,,0.6764,,0.004,
2026-07-06T22:54:26.803944,168.3,0,165.0,0.25,,0.251552,,0.25,,0.00125,,0.6779,,0.004,
2026-07-06T22:54:41.799814,183.3,0,180.0,0.25,,0.25112,,0.25,,0.001393,,0.6787,,0.004,
2026-07-06T22:54:56.798156,198.3,0,195.0,0.25,,0.25063,,0.25,,0.001263,,0.6794,,0.004,
2026-07-06T22:55:11.803055,213.3,0,210.0,0.25,,0.24977,,0.25,,0.001046,,0.682,,0.004,
2026-07-06T22:55:26.797678,228.3,0,225.0,0.25,,0.250274,,0.25,,0.00125,,0.6803,,0.004,
2026-07-06T22:55:41.805520,243.3,0,240.0,0.25,,0.250431,,0.25,,0.001437,,0.6785,,0.004,
2026-07-06T22:55:56.801223,258.3,0,255.0,0.25,,0.250027,,0.25,,0.001191,,0.6829,,0.004,
2026-07-06T22:56:11.799970,273.3,0,270.0,0.25,,0.249386,,0.25,,0.001229,,0.6789,,0.004,
2026-07-06T22:56:26.798209,288.3,0,285.0,0.25,,0.250051,,0.25,,0.001296,,0.6776,,0.004,
2026-07-06T22:56:41.800612,303.3,0,300.0,0.25,,0.250217,,0.25,,0.001338,,0.6791,,0.004,
2026-07-06T22:56:56.799105,318.3,0,315.0,0.25,,0.24996,,0.25,,0.001209,,0.678,,0.004,
2026-07-06T22:57:11.803907,333.3,0,330.0,0.25,,0.250015,,0.25,,0.001251,,0.6806,,0.004,
2026-07-06T22:57:26.802955,348.3,0,345.0,0.25,,0.24942,,0.25,,0.001352,,0.6792,,0.004,
2026-07-06T22:57:41.799027,363.3,0,360.0,0.25,,0.250347,,0.25,,0.001392,,0.6791,,0.004,
2026-07-06T22:57:56.798757,378.3,0,375.0,0.25,,0.25009,,0.25,,0.001335,,0.6813,,0.004,
2026-07-06T22:58:11.798885,393.3,0,390.0,0.25,,0.249795,,0.25,,0.001455,,0.68,,0.004,
2026-07-06T22:58:26.801724,408.3,0,405.0,0.25,,0.249402,,0.25,,0.001183,,0.6815,,0.004,
2026-07-06T22:58:41.802113,423.3,0,420.0,0.25,,0.24991,,0.25,,0.001259,,0.6802,,0.004,
2026-07-06T22:58:56.803086,438.3,0,435.0,0.25,,0.249497,,0.25,,0.001182,,0.6837,,0.004,
2026-07-06T22:59:11.801512,453.3,0,450.0,0.25,,0.250015,,0.25,,0.00111,,0.6789,,0.004,
2026-07-06T22:59:26.797776,468.3,0,465.0,0.25,,0.249687,,0.25,,0.001062,,0.6825,,0.004,
2026-07-06T22:59:41.799807,483.3,0,480.0,0.25,,0.249476,,0.25,,0.001193,,0.6802,,0.004,
2026-07-06T22:59:56.806503,498.3,0,495.0,0.25,,0.249453,,0.25,,0.001453,,0.6799,,0.004,
2026-07-06T23:00:11.804413,513.3,0,510.0,0.25,,0.249884,,0.25,,0.001348,,0.6817,,0.004,
2026-07-06T23:00:26.800067,528.3,0,525.0,0.25,,0.250158,,0.25,,0.001494,,0.68,,0.004,
2026-07-06T23:00:41.799186,543.3,0,540.0,0.25,,0.250309,,0.25,,0.001121,,0.6842,,0.004,
2026-07-06T23:00:56.798156,558.3,0,555.0,0.25,,0.249865,,0.25,,0.001186,,0.6857,,0.004,
2026-07-06T23:01:11.799927,573.3,0,570.0,0.25,,0.249878,,0.25,,0.001221,,0.6828,,0.004,
2026-07-06T23:01:26.805584,588.3,0,585.0,0.25,,0.249435,,0.25,,0.001305,,0.6836,,0.004,
2026-07-06T23:01:41.801405,603.3,0,600.0,0.25,,0.25005,,0.25,,0.001361,,0.6841,,0.004,
2026-07-06T23:01:56.802831,618.3,0,615.0,0.25,,0.249777,,0.25,,0.00164,,0.6845,,0.004,
2026-07-06T23:02:11.802968,633.3,0,630.0,0.25,,0.250007,,0.25,,0.001319,,0.6839,,0.004,
2026-07-06T23:02:26.805901,648.3,0,645.0,0.25,,0.249869,,0.25,,0.001405,,0.684,,0.004,
2026-07-06T23:02:41.798828,663.3,0,660.0,0.25,,0.250147,,0.25,,0.001516,,0.6838,,0.004,
2026-07-06T23:02:56.805818,678.3,0,675.0,0.25,,0.250607,,0.25,,0.001262,,0.6839,,0.004,
2026-07-06T23:03:11.806943,693.3,0,690.0,0.25,,0.250108,,0.25,,0.001384,,0.6884,,0.004,
2026-07-06T23:03:26.804557,708.3,0,705.0,0.25,,0.250037,,0.25,,0.001371,,0.6871,,0.004,
2026-07-06T23:03:41.804496,723.3,0,720.0,0.25,,0.249961,,0.25,,0.001464,,0.6869,,0.004,
2026-07-06T23:03:56.804625,738.3,0,735.0,0.25,,0.249834,,0.25,,0.001463,,0.6882,,0.004,
2026-07-06T23:04:11.804328,753.3,0,750.0,0.25,,0.25018,,0.25,,0.001337,,0.6879,,0.004,
2026-07-06T23:04:26.806728,768.3,0,765.0,0.25,,0.249651,,0.25,,0.001137,,0.6873,,0.004,
2026-07-06T23:04:41.806516,783.3,0,780.0,0.25,,0.249119,,0.25,,0.001495,,0.6881,,0.004,
2026-07-06T23:04:56.801008,798.3,0,795.0,0.25,,0.249479,,0.25,,0.001441,,0.6889,,0.004,
2026-07-06T23:05:11.798366,813.3,0,810.0,0.25,,0.249905,,0.25,,0.001295,,0.6902,,0.004,
2026-07-06T23:05:26.801610,828.3,0,825.0,0.25,,0.250143,,0.25,,0.001419,,0.6916,,0.004,
2026-07-06T23:05:41.799282,843.3,0,840.0,0.25,,0.249367,,0.25,,0.001294,,0.6897,,0.004,
2026-07-06T23:05:56.801508,858.3,0,855.0,0.25,,0.2502,,0.25,,0.001354,,0.6917,,0.004,
2026-07-06T23:06:11.803605,873.3,0,870.0,0.25,,0.250406,,0.25,,0.001401,,0.6905,,0.004,
2026-07-06T23:06:26.800730,888.3,0,885.0,0.25,,0.25044,,0.25,,0.001436,,0.6918,,0.004,
2026-07-06T23:06:41.804557,903.3,0,900.0,0.25,,0.250346,,0.25,,0.001048,,0.692,,0.004,
2026-07-06T23:06:56.802604,918.3,0,915.0,0.25,,0.249646,,0.25,,0.001374,,0.6929,,0.004,
2026-07-06T23:07:11.804447,933.3,0,930.0,0.25,,0.250168,,0.25,,0.001518,,0.6945,,0.004,
2026-07-06T23:07:26.799294,948.3,0,945.0,0.25,,0.25012,,0.25,,0.001417,,0.6952,,0.004,
2026-07-06T23:07:41.803791,963.3,0,960.0,0.25,,0.249607,,0.25,,0.001419,,0.6953,,0.004,
2026-07-06T23:07:56.798037,978.3,0,975.0,0.25,,0.249854,,0.25,,0.001428,,0.6938,,0.004,
2026-07-06T23:08:11.803802,993.3,0,990.0,0.25,,0.249912,,0.25,,0.00144,,0.6923,,0.004,
2026-07-06T23:08:26.802668,1008.3,0,1005.0,0.25,,0.250798,,0.25,,0.001239,,0.6945,,0.004,
2026-07-06T23:08:41.802989,1023.3,0,1020.0,0.25,,0.250102,,0.25,,0.001406,,0.6942,,0.004,
2026-07-06T23:08:56.802897,1038.3,0,1035.0,0.25,,0.250124,,0.25,,0.001331,,0.6932,,0.004,
2026-07-06T23:09:11.798661,1053.3,0,1050.0,0.25,,0.24997,,0.25,,0.001347,,0.6936,,0.004,
2026-07-06T23:09:26.798832,1068.3,0,1065.0,0.25,,0.250249,,0.25,,0.001458,,0.6943,,0.004,
2026-07-06T23:09:41.803161,1083.3,0,1080.0,0.25,,0.249533,,0.25,,0.001219,,0.6932,,0.004,
2026-07-06T23:09:56.802976,1098.3,0,1095.0,0.25,,0.24952,,0.25,,0.001359,,0.6951,,0.004,
2026-07-06T23:10:11.798215,1113.3,0,1110.0,0.25,,0.250526,,0.25,,0.001278,,0.6929,,0.004,
2026-07-06T23:10:26.798454,1128.3,0,1125.0,0.25,,0.249856,,0.25,,0.0014,,0.6939,,0.004,
2026-07-06T23:10:41.805020,1143.3,0,1140.0,0.25,,0.250386,,0.25,,0.001454,,0.6957,,0.004,
2026-07-06T23:10:56.803521,1158.3,0,1155.0,0.25,,0.2502,,0.25,,0.0014,,0.6949,,0.004,
2026-07-06T23:11:11.801556,1173.3,0,1170.0,0.25,,0.249352,,0.25,,0.001479,,0.6989,,0.004,
2026-07-06T23:11:26.799595,1188.3,0,1185.0,0.25,,0.25018,,0.25,,0.001542,,0.6998,,0.004,
2026-07-06T23:11:41.799415,1203.3,0,1200.0,0.25,,0.249973,,0.25,,0.001436,,0.698,,0.004,
2026-07-06T23:11:56.803391,1218.3,0,1215.0,0.25,,0.250029,,0.25,,0.001175,,0.696,,0.004,
2026-07-06T23:12:11.802529,1233.3,0,1230.0,0.25,,0.250264,,0.25,,0.001169,,0.6986,,0.004,
2026-07-06T23:12:26.798687,1248.3,0,1245.0,0.25,,0.250079,,0.25,,0.001348,,0.6972,,0.004,
2026-07-06T23:12:41.802913,1263.3,0,1260.0,0.25,,0.24909,,0.25,,0.001395,,0.6972,,0.004,
2026-07-06T23:12:56.803125,1278.3,0,1275.0,0.25,,0.249617,,0.25,,0.001526,,0.7007,,0.004,
2026-07-06T23:13:11.803306,1293.3,0,1290.0,0.25,,0.250307,,0.25,,0.001306,,0.6987,,0.004,
2026-07-06T23:13:26.804789,1308.3,0,1305.0,0.25,,0.250726,,0.25,,0.001285,,0.6978,,0.004,
2026-07-06T23:13:41.800437,1323.3,0,1320.0,0.25,,0.249537,,0.25,,0.001384,,0.6982,,0.004,
2026-07-06T23:13:56.806210,1338.3,0,1335.0,0.25,,0.250033,,0.25,,0.001305,,0.6987,,0.004,
2026-07-06T23:14:11.804957,1353.3,0,1350.0,0.25,,0.250286,,0.25,,0.001312,,0.6991,,0.004,
2026-07-06T23:14:26.800407,1368.3,0,1365.0,0.25,,0.250362,,0.25,,0.001549,,0.6997,,0.004,
2026-07-06T23:14:41.805739,1383.3,0,1380.0,0.25,,0.250089,,0.25,,0.0014,,0.7003,,0.004,
2026-07-06T23:14:56.802983,1398.3,0,1395.0,0.25,,0.249797,,0.25,,0.001559,,0.6992,,0.004,
2026-07-06T23:15:11.798655,1413.3,0,1410.0,0.25,,0.250168,,0.25,,0.001337,,0.7003,,0.004,
2026-07-06T23:15:26.806333,1428.3,0,1425.0,0.25,,0.250087,,0.25,,0.001495,,0.7015,,0.004,
2026-07-06T23:15:41.806235,1443.3,0,1440.0,0.25,,0.250256,,0.25,,0.00136,,0.6991,,0.004,
2026-07-06T23:15:56.806639,1458.3,0,1455.0,0.25,,0.249917,,0.25,,0.001285,,0.7012,,0.004,
2026-07-06T23:16:11.801414,1473.3,0,1470.0,0.25,,0.249859,,0.25,,0.001535,,0.702,,0.004,
2026-07-06T23:16:26.801031,1488.3,0,1485.0,0.25,,0.250545,,0.25,,0.001446,,0.701,,0.004,
2026-07-06T23:16:41.801516,1503.3,0,1500.0,0.25,,0.24983,,0.25,,0.001487,,0.7015,,0.004,
2026-07-06T23:16:56.800142,1518.3,0,1515.0,0.25,,0.249499,,0.25,,0.001395,,0.7011,,0.004,
2026-07-06T23:17:11.806402,1533.3,0,1530.0,0.25,,0.250031,,0.25,,0.001501,,0.7034,,0.004,
2026-07-06T23:17:26.804280,1548.3,0,1545.0,0.25,,0.250366,,0.25,,0.00149,,0.7008,,0.004,
2026-07-06T23:17:41.797958,1563.3,0,1560.0,0.25,,0.250016,,0.25,,0.001399,,0.7025,,0.004,
2026-07-06T23:17:56.803184,1578.3,0,1575.0,0.25,,0.250303,,0.25,,0.001271,,0.7036,,0.004,
2026-07-06T23:18:11.804845,1593.3,0,1590.0,0.25,,0.24957,,0.25,,0.001427,,0.705,,0.004,
2026-07-06T23:18:26.802516,1608.3,0,1605.0,0.25,,0.249995,,0.25,,0.001347,,0.7034,,0.004,
2026-07-06T23:18:41.802212,1623.3,0,1620.0,0.25,,0.250318,,0.25,,0.001111,,0.7037,,0.004,
2026-07-06T23:18:56.803741,1638.3,0,1635.0,0.25,,0.249653,,0.25,,0.001246,,0.705,,0.004,
2026-07-06T23:19:11.798142,1653.3,0,1650.0,0.25,,0.250105,,0.25,,0.001449,,0.7048,,0.004,
2026-07-06T23:19:26.806917,1668.3,0,1665.0,0.25,,0.249835,,0.25,,0.001265,,0.7058,,0.004,
2026-07-06T23:19:41.805080,1683.3,0,1680.0,0.25,,0.249298,,0.25,,0.001421,,0.7047,,0.004,
2026-07-06T23:19:56.805351,1698.3,0,1695.0,0.25,,0.250691,,0.25,,0.001384,,0.705,,0.004,
2026-07-06T23:20:11.799236,1713.3,0,1710.0,0.25,,0.250038,,0.25,,0.001365,,0.706,,0.004,
2026-07-06T23:20:26.799503,1728.3,0,1725.0,0.25,,0.250122,,0.25,,0.001263,,0.7062,,0.004,
2026-07-06T23:20:41.799674,1743.3,0,1740.0,0.25,,0.249576,,0.25,,0.001451,,0.7074,,0.004,
2026-07-06T23:20:56.798892,1758.3,0,1755.0,0.25,,0.249679,,0.25,,0.001538,,0.7066,,0.004,
2026-07-06T23:21:11.802832,1773.3,0,1770.0,0.25,,0.249683,,0.25,,0.001491,,0.7039,,0.004,
2026-07-06T23:21:26.798557,1788.3,0,1785.0,0.25,,0.249491,,0.25,,0.001233,,0.705,,0.004,
2026-07-06T23:21:41.805202,1803.3,0,1800.0,0.25,,0.250353,,0.25,,0.001181,,0.7071,,0.004,
2026-07-06T23:21:56.798968,1818.3,0,1815.0,0.25,,0.249751,,0.25,,0.001195,,0.7101,,0.004,
2026-07-06T23:22:11.803918,1833.3,0,1830.0,0.25,,0.250162,,0.25,,0.001404,,0.7077,,0.004,
2026-07-06T23:22:26.798929,1848.3,0,1845.0,0.25,,0.250443,,0.25,,0.001318,,0.7095,,0.004,
2026-07-06T23:22:41.804104,1863.3,0,1860.0,0.25,,0.249997,,0.25,,0.001589,,0.7074,,0.004,
2026-07-06T23:22:56.806466,1878.3,0,1875.0,0.25,,0.249875,,0.25,,0.001294,,0.7078,,0.004,
2026-07-06T23:23:11.804340,1893.3,0,1890.0,0.25,,0.250175,,0.25,,0.001325,,0.7077,,0.004,
2026-07-06T23:23:26.800156,1908.3,0,1905.0,0.25,,0.249714,,0.25,,0.001485,,0.7068,,0.004,
2026-07-06T23:23:41.803034,1923.3,0,1920.0,0.25,,0.250379,,0.25,,0.001324,,0.7061,,0.004,
2026-07-06T23:23:56.804157,1938.3,0,1935.0,0.25,,0.250098,,0.25,,0.001375,,0.7051,,0.004,
2026-07-06T23:24:11.804458,1953.3,0,1950.0,0.25,,0.249967,,0.25,,0.001364,,0.7098,,0.004,
2026-07-06T23:24:26.805994,1968.3,0,1965.0,0.25,,0.249747,,0.25,,0.001368,,0.7089,,0.004,
2026-07-06T23:24:41.798620,1983.3,0,1980.0,0.25,,0.249716,,0.25,,0.001668,,0.7097,,0.004,
2026-07-06T23:24:56.797978,1998.3,0,1995.0,0.25,,0.249867,,0.25,,0.00176,,0.7097,,0.004,
2026-07-06T23:25:11.799389,2013.3,0,2010.0,0.25,,0.249733,,0.25,,0.001506,,0.7066,,0.004,
2026-07-06T23:25:26.798670,2028.3,0,2025.0,0.25,,0.249928,,0.25,,0.001348,,0.7111,,0.004,
2026-07-06T23:25:41.801200,2043.3,0,2040.0,0.25,,0.250386,,0.25,,0.00138,,0.7097,,0.004,
2026-07-06T23:25:56.803490,2058.3,0,2055.0,0.25,,0.250193,,0.25,,0.00144,,0.7118,,0.004,
2026-07-06T23:26:11.802944,2073.3,0,2070.0,0.25,,0.249555,,0.25,,0.001397,,0.7083,,0.004,
2026-07-06T23:26:26.798956,2088.3,0,2085.0,0.25,,0.250386,,0.25,,0.001408,,0.7074,,0.004,
2026-07-06T23:26:41.804522,2103.3,0,2100.0,0.25,,0.249998,,0.25,,0.001292,,0.7097,,0.004,
2026-07-06T23:26:56.799961,2118.3,0,2115.0,0.25,,0.250017,,0.25,,0.0012,,0.7111,,0.004,
2026-07-06T23:27:11.803923,2133.3,0,2130.0,0.25,,0.249908,,0.25,,0.001438,,0.7111,,0.004,
2026-07-06T23:27:26.798836,2148.3,0,2145.0,0.25,,0.250231,,0.25,,0.001504,,0.7096,,0.004,
2026-07-06T23:27:41.804137,2163.3,0,2160.0,0.25,,0.249787,,0.25,,0.001297,,0.7119,,0.004,
2026-07-06T23:27:56.802923,2178.3,0,2175.0,0.25,,0.249479,,0.25,,0.001293,,0.7112,,0.004,
2026-07-06T23:28:11.803878,2193.3,0,2190.0,0.25,,0.249379,,0.25,,0.001687,,0.7135,,0.004,
2026-07-06T23:28:26.806807,2208.3,0,2205.0,0.25,,0.250071,,0.25,,0.001101,,0.7124,,0.004,
2026-07-06T23:28:41.798478,2223.3,0,2220.0,0.25,,0.250254,,0.25,,0.001576,,0.7121,,0.004,
2026-07-06T23:28:56.799759,2238.3,0,2235.0,0.25,,0.250098,,0.25,,0.0014,,0.7114,,0.004,
2026-07-06T23:29:11.805713,2253.3,0,2250.0,0.25,,0.24996,,0.25,,0.001372,,0.7119,,0.004,
2026-07-06T23:29:26.804369,2268.3,0,2265.0,0.25,,0.25033,,0.25,,0.001268,,0.7126,,0.004,
2026-07-06T23:29:41.801914,2283.3,0,2280.0,0.25,,0.25026,,0.25,,0.001475,,0.7112,,0.004,
2026-07-06T23:29:56.798663,2298.3,0,2295.0,0.25,,0.250118,,0.25,,0.001334,,0.716,,0.004,
2026-07-06T23:30:11.798831,2313.3,0,2310.0,0.25,,0.25001,,0.25,,0.001451,,0.7144,,0.004,
2026-07-06T23:30:26.803958,2328.3,0,2325.0,0.25,,0.250328,,0.25,,0.001441,,0.7121,,0.004,
2026-07-06T23:30:41.805005,2343.3,0,2340.0,0.25,,0.250186,,0.25,,0.001572,,0.7142,,0.004,
2026-07-06T23:30:56.798356,2358.3,0,2355.0,0.25,,0.250131,,0.25,,0.001205,,0.7126,,0.004,
2026-07-06T23:31:11.803136,2373.3,0,2370.0,0.25,,0.249881,,0.25,,0.001369,,0.7144,,0.004,
2026-07-06T23:31:26.801325,2388.3,0,2385.0,0.25,,0.250347,,0.25,,0.001363,,0.713,,0.004,
2026-07-06T23:31:41.802931,2403.3,0,2400.0,0.25,,0.250048,,0.25,,0.001198,,0.7142,,0.004,
2026-07-06T23:31:56.803425,2418.3,0,2415.0,0.25,,0.249473,,0.25,,0.001284,,0.7145,,0.004,
2026-07-06T23:32:11.804742,2433.3,0,2430.0,0.25,,0.249881,,0.25,,0.001098,,0.7143,,0.004,
2026-07-06T23:32:26.802954,2448.3,0,2445.0,0.25,,0.249891,,0.25,,0.001197,,0.7155,,0.004,
2026-07-06T23:32:41.799162,2463.3,0,2460.0,0.25,,0.250043,,0.25,,0.001664,,0.7157,,0.004,
2026-07-06T23:32:56.805634,2478.3,0,2475.0,0.25,,0.249635,,0.25,,0.001487,,0.717,,0.004,
2026-07-06T23:33:11.799877,2493.3,0,2490.0,0.25,,0.250299,,0.25,,0.001377,,0.7182,,0.004,
2026-07-06T23:33:26.804450,2508.3,0,2505.0,0.25,,0.250229,,0.25,,0.001317,,0.7141,,0.004,
2026-07-06T23:33:41.799359,2523.3,0,2520.0,0.25,,0.249663,,0.25,,0.001546,,0.7155,,0.004,
2026-07-06T23:33:56.801966,2538.3,0,2535.0,0.25,,0.249642,,0.25,,0.00112,,0.7162,,0.004,
2026-07-06T23:34:11.807332,2553.3,0,2550.0,0.25,,0.250283,,0.25,,0.001405,,0.7165,,0.004,
